% AIRS Jan04 fast model fitting results over the 48 training
% profiles at 6 angles.  BT is the mean of the 288 (=48*6)
% BTobs spectra, RMS is the RMS of BTobs-BTcal, and amax is
% the maximum absolute value of BTobs-BTcal.
%
% Scott Hannon, 8 January 2004
%
% ID     freq      BT      RMS    amax
%----  --------  ------  ------  ------
 1849  1602.856  236.97  0.0355  0.1317
 1850  1603.585  237.07  0.0581  0.2320
 1851  1604.315  243.62  0.0086  0.0286
 1852  1605.046  245.67  0.0017  0.0061
 1853  1605.777  244.50  0.0039  0.0109
 1854  1606.509  238.17  0.0345  0.1278
 1855  1607.241  234.54  0.0404  0.1476
 1856  1607.974  239.80  0.0197  0.0634
 1857  1608.708  238.37  0.0272  0.0881
 1858  1609.442  232.59  0.0444  0.1543
 1859  1610.177  237.26  0.0553  0.2558
 1860  1610.913  242.45  0.0031  0.0117
 1861  1611.649  243.06  0.0037  0.0152
 1862  1612.386  242.05  0.0042  0.0210
 1863  1613.124  240.49  0.0047  0.0268
 1864  1613.862  238.85  0.0063  0.0307
 1865  2181.494  264.64  0.1002  0.5381
 1866  2182.400  262.65  0.0474  0.2146
 1867  2183.306  260.27  0.0452  0.2177
 1868  2184.213  261.29  0.0339  0.0978
 1869  2185.121  261.29  0.0472  0.1621
 1870  2186.030  258.47  0.0696  0.2752
 1871  2186.939  256.82  0.0986  0.3803
 1872  2187.850  258.58  0.0528  0.1844
 1873  2188.760  258.66  0.0308  0.0933
 1874  2189.672  256.32  0.0418  0.1585
 1875  2190.584  257.46  0.0401  0.1112
 1876  2191.498  260.05  0.0364  0.1069
 1877  2192.412  258.68  0.0768  0.1794
 1878  2193.326  256.19  0.0743  0.1887
 1879  2194.242  254.80  0.0774  0.1772
 1880  2195.158  253.54  0.0352  0.1128
 1881  2196.075  252.40  0.0410  0.0986
 1882  2196.992  251.71  0.0398  0.1018
 1883  2197.911  251.35  0.0324  0.0899
 1884  2198.830  251.38  0.0471  0.1129
 1885  2199.750  251.07  0.0865  0.2411
 1886  2200.671  251.62  0.0735  0.2098
 1887  2201.592  252.09  0.0296  0.1051
 1888  2202.514  249.50  0.0567  0.1911
 1889  2203.437  247.01  0.0308  0.1220
 1890  2204.361  246.41  0.0281  0.0769
 1891  2205.285  245.26  0.0407  0.1127
 1892  2206.210  244.78  0.0263  0.0831
 1893  2207.136  245.65  0.0244  0.0898
 1894  2208.063  246.17  0.0248  0.1049
 1895  2208.991  245.51  0.0259  0.0950
 1896  2209.919  245.43  0.0208  0.0640
 1897  2210.848  245.13  0.0249  0.1020
 1898  2211.778  243.49  0.0914  0.3168
 1899  2212.708  241.76  0.0998  0.3460
 1900  2213.640  241.82  0.0343  0.1182
 1901  2214.572  243.02  0.0272  0.0981
 1902  2215.505  244.05  0.0339  0.1011
 1903  2216.438  244.36  0.0334  0.1091
 1904  2217.373  243.71  0.0255  0.0885
 1905  2218.308  242.59  0.0577  0.1608
 1906  2219.244  243.01  0.0588  0.1632
 1907  2220.181  245.93  0.0277  0.1030
 1908  2221.118  248.93  0.0349  0.1001
 1909  2222.057  251.20  0.0651  0.1815
 1910  2222.996  254.52  0.0430  0.1380
 1911  2223.936  254.72  0.0717  0.1785
 1912  2224.876  251.21  0.0755  0.2129
 1913  2225.818  248.81  0.0321  0.0829
 1914  2226.760  245.87  0.0312  0.0864
 1915  2227.703  241.96  0.0377  0.1119
 1916  2228.646  239.65  0.0263  0.0756
 1917  2229.591  239.12  0.0283  0.0859
 1918  2230.536  237.83  0.0352  0.0914
 1919  2231.482  236.57  0.0283  0.0859
 1920  2232.429  234.79  0.0277  0.1100
 1921  2233.377  235.23  0.0361  0.1340
 1922  2234.325  235.10  0.0324  0.1084
 1923  2235.275  232.55  0.0333  0.1435
 1924  2236.225  233.87  0.0314  0.1427
 1925  2237.176  233.13  0.0304  0.1174
 1926  2238.127  232.51  0.0259  0.0972
 1927  2239.080  232.33  0.0230  0.0808
 1928  2240.033  233.17  0.0228  0.0700
 1929  2240.987  233.20  0.0246  0.0740
 1930  2241.942  233.46  0.0302  0.1086
 1931  2242.897  232.86  0.0525  0.1974
 1932  2243.854  232.10  0.0206  0.0628
 1933  2244.811  233.16  0.0179  0.0576
 1934  2245.769  233.06  0.0215  0.0728
 1935  2246.727  234.05  0.0209  0.0825
 1936  2247.687  233.10  0.0201  0.0598
 1937  2248.647  233.24  0.0237  0.0669
 1938  2249.608  232.06  0.0236  0.0759
 1939  2250.570  231.37  0.0199  0.0724
 1940  2251.533  229.98  0.0183  0.0735
 1941  2252.497  229.25  0.0166  0.0712
 1942  2253.461  228.82  0.0169  0.0688
 1943  2254.426  228.24  0.0181  0.0648
 1944  2255.392  227.98  0.0155  0.0557
 1945  2256.359  227.58  0.0148  0.0563
 1946  2257.326  226.95  0.0135  0.0516
 1947  2258.295  225.83  0.0148  0.0634
 1948  2259.264  225.09  0.0143  0.0589
 1949  2260.234  224.70  0.0154  0.0699
 1950  2261.205  224.41  0.0145  0.0492
 1951  2262.176  224.28  0.0170  0.0635
 1952  2263.149  224.25  0.0212  0.0802
 1953  2264.122  224.16  0.0226  0.0854
 1954  2265.096  224.06  0.0243  0.1175
 1955  2266.071  223.84  0.0249  0.1244
 1956  2267.047  223.44  0.0284  0.1619
 1957  2268.023  223.50  0.0313  0.1803
 1958  2269.000  223.32  0.0322  0.1878
 1959  2269.979  223.28  0.0379  0.2251
 1960  2270.958  224.11  0.0319  0.1923
 1961  2271.937  224.25  0.0321  0.1955
 1962  2272.918  223.83  0.0388  0.2329
 1963  2273.899  223.69  0.0396  0.2443
 1964  2274.882  224.43  0.0385  0.2200
 1965  2275.865  224.41  0.0399  0.2253
 1966  2276.848  224.02  0.0423  0.2345
 1967  2277.833  224.71  0.0392  0.2057
 1968  2278.819  225.13  0.0414  0.2260
 1969  2279.805  225.84  0.0403  0.2132
 1970  2280.792  226.15  0.0420  0.2139
 1971  2281.780  226.81  0.0482  0.2498
 1972  2282.769  228.28  0.0506  0.2536
 1973  2283.759  228.42  0.0500  0.2369
 1974  2284.749  227.73  0.0472  0.2162
 1975  2285.741  227.25  0.0444  0.1996
 1976  2286.733  227.57  0.0434  0.1818
 1977  2287.726  227.04  0.0433  0.1809
 1978  2288.720  226.89  0.0456  0.1868
 1979  2289.714  227.82  0.0450  0.1585
 1980  2290.710  228.01  0.0442  0.1646
 1981  2291.706  228.17  0.0452  0.1650
 1982  2292.703  228.32  0.0435  0.1568
 1983  2293.701  229.12  0.0409  0.1498
 1984  2294.700  228.92  0.0415  0.1595
 1985  2295.700  229.39  0.0406  0.1531
 1986  2296.701  229.49  0.0391  0.1474
 1987  2297.702  229.57  0.0369  0.1337
 1988  2298.704  229.66  0.0377  0.1306
 1989  2299.707  229.73  0.0360  0.1247
 1990  2300.711  230.19  0.0341  0.1366
 1991  2301.716  230.44  0.0341  0.1456
 1992  2302.722  230.99  0.0330  0.1410
 1993  2303.728  230.55  0.0335  0.1523
 1994  2304.735  230.77  0.0320  0.1789
 1995  2305.744  230.68  0.0303  0.1570
 1996  2306.753  231.76  0.0293  0.1786
 1997  2307.762  232.15  0.0310  0.1929
 1998  2308.773  233.07  0.0304  0.2018
 1999  2309.785  232.94  0.0293  0.1810
 2000  2310.797  233.85  0.0289  0.1523
 2001  2311.811  233.89  0.0295  0.1591
 2002  2312.825  234.61  0.0289  0.1859
 2003  2313.840  234.79  0.0296  0.1934
 2004  2314.856  235.01  0.0261  0.1712
 2005  2315.872  235.00  0.0236  0.1405
 2006  2316.890  235.46  0.0219  0.1070
 2007  2317.908  235.89  0.0210  0.1057
 2008  2318.928  237.15  0.0206  0.1448
 2009  2319.948  237.59  0.0195  0.1388
 2010  2320.969  238.00  0.0173  0.1096
 2011  2321.991  238.61  0.0163  0.1017
 2012  2323.014  239.67  0.0207  0.1463
 2013  2324.037  240.43  0.0221  0.1475
 2014  2325.062  239.46  0.0160  0.0993
 2015  2299.798  229.68  0.0359  0.1245
 2016  2300.703  230.27  0.0336  0.1401
 2017  2301.608  230.16  0.0345  0.1411
 2018  2302.514  231.02  0.0331  0.1445
 2019  2303.421  230.47  0.0342  0.1356
 2020  2304.329  231.04  0.0324  0.1795
 2021  2305.237  230.96  0.0308  0.1784
 2022  2306.146  230.93  0.0296  0.1578
 2023  2307.056  232.09  0.0296  0.1879
 2024  2307.966  231.95  0.0316  0.1895
 2025  2308.877  233.39  0.0300  0.2043
 2026  2309.789  232.71  0.0295  0.1792
 2027  2310.702  233.89  0.0287  0.1540
 2028  2311.615  233.93  0.0298  0.1523
 2029  2312.530  234.23  0.0287  0.1767
 2030  2313.445  235.07  0.0293  0.1969
 2031  2314.361  234.40  0.0280  0.1783
 2032  2315.277  235.42  0.0245  0.1611
 2033  2316.194  234.65  0.0238  0.1295
 2034  2317.112  235.86  0.0212  0.1011
 2035  2318.031  235.62  0.0214  0.1044
 2036  2318.950  237.44  0.0205  0.1469
 2037  2319.871  237.23  0.0199  0.1419
 2038  2320.792  238.21  0.0176  0.1141
 2039  2321.713  238.15  0.0165  0.0989
 2040  2322.636  239.39  0.0173  0.1177
 2041  2323.559  240.47  0.0236  0.1628
 2042  2324.483  240.21  0.0207  0.1267
 2043  2325.408  239.20  0.0133  0.0857
 2044  2326.333  238.70  0.0115  0.0532
 2045  2327.260  239.33  0.0119  0.0576
 2046  2328.187  240.61  0.0119  0.0602
 2047  2329.114  240.87  0.0116  0.0465
 2048  2330.043  240.94  0.0130  0.0500
 2049  2330.972  241.26  0.0137  0.0542
 2050  2331.902  241.73  0.0125  0.0486
 2051  2332.833  241.86  0.0122  0.0468
 2052  2333.765  241.87  0.0143  0.0577
 2053  2334.697  242.16  0.0175  0.0688
 2054  2335.630  243.17  0.0237  0.0930
 2055  2336.564  243.37  0.0231  0.0898
 2056  2337.499  242.09  0.0167  0.0629
 2057  2338.434  242.22  0.0143  0.0543
 2058  2339.370  242.16  0.0142  0.0523
 2059  2340.307  242.19  0.0142  0.0528
 2060  2341.245  241.67  0.0151  0.0611
 2061  2342.183  242.10  0.0168  0.0897
 2062  2343.123  241.96  0.0153  0.0872
 2063  2344.063  241.76  0.0126  0.0519
 2064  2345.003  241.94  0.0133  0.0553
 2065  2345.945  240.67  0.0130  0.0522
 2066  2346.887  240.06  0.0149  0.0561
 2067  2347.831  238.18  0.0193  0.0622
 2068  2348.774  235.81  0.0226  0.0792
 2069  2349.719  237.42  0.0173  0.0617
 2070  2350.665  239.29  0.0144  0.0519
 2071  2351.611  239.91  0.0130  0.0431
 2072  2352.558  240.99  0.0106  0.0364
 2073  2353.506  241.90  0.0105  0.0425
 2074  2354.454  241.95  0.0098  0.0311
 2075  2355.404  243.10  0.0116  0.0412
 2076  2356.354  243.09  0.0124  0.0590
 2077  2357.305  242.32  0.0117  0.0674
 2078  2358.257  243.37  0.0103  0.0524
 2079  2359.209  243.36  0.0098  0.0458
 2080  2360.162  242.38  0.0091  0.0447
 2081  2361.116  243.12  0.0076  0.0356
 2082  2362.071  243.36  0.0076  0.0370
 2083  2363.027  242.31  0.0083  0.0365
 2084  2363.983  241.98  0.0086  0.0354
 2085  2364.941  242.20  0.0089  0.0352
 2086  2365.899  241.79  0.0095  0.0316
 2087  2366.857  240.74  0.0103  0.0383
 2088  2367.817  239.82  0.0106  0.0416
 2089  2368.778  239.75  0.0124  0.0448
 2090  2369.739  239.49  0.0151  0.0534
 2091  2370.701  238.49  0.0157  0.0756
 2092  2371.664  237.18  0.0172  0.1139
 2093  2372.627  236.07  0.0187  0.1377
 2094  2373.592  234.99  0.0168  0.1389
 2095  2374.557  233.88  0.0149  0.1288
 2096  2375.523  232.66  0.0147  0.1328
 2097  2376.490  231.32  0.0178  0.1633
 2098  2377.457  229.89  0.0224  0.2019
 2099  2378.426  228.37  0.0264  0.2303
 2100  2379.395  226.84  0.0321  0.2470
 2101  2380.365  225.47  0.0402  0.2593
 2102  2381.335  224.44  0.0435  0.2442
 2103  2382.307  223.91  0.0450  0.2191
 2104  2383.280  224.13  0.0476  0.2039
 2105  2384.253  225.50  0.0486  0.1460
 2106  2385.227  228.11  0.0469  0.1373
 2107  2386.202  231.77  0.0486  0.1283
 2108  2387.177  236.25  0.0474  0.1251
 2109  2388.154  240.78  0.0451  0.1493
 2110  2389.131  245.21  0.0440  0.1570
 2111  2390.109  249.39  0.0521  0.1751
 2112  2391.088  252.95  0.0560  0.1854
 2113  2392.068  255.43  0.0463  0.1655
 2114  2393.048  257.05  0.0350  0.1439
 2115  2394.030  258.23  0.0310  0.1312
 2116  2395.012  259.07  0.0297  0.1252
 2117  2395.995  259.69  0.0292  0.1241
 2118  2396.979  260.22  0.0286  0.1244
 2119  2397.963  260.79  0.0279  0.1234
 2120  2398.949  261.35  0.0271  0.1215
 2121  2399.935  261.83  0.0264  0.1190
 2122  2400.922  262.24  0.0258  0.1183
 2123  2401.910  262.58  0.0253  0.1161
 2124  2402.899  262.82  0.0248  0.1155
 2125  2403.888  263.02  0.0245  0.1139
 2126  2404.879  263.22  0.0243  0.1118
 2127  2405.870  263.41  0.0242  0.1107
 2128  2406.862  263.55  0.0240  0.1089
 2129  2407.855  263.73  0.0237  0.1089
 2130  2408.849  263.98  0.0232  0.1091
 2131  2409.843  264.15  0.0229  0.1051
 2132  2410.839  264.29  0.0228  0.1046
 2133  2411.835  264.51  0.0225  0.1069
 2134  2412.832  264.70  0.0221  0.1058
 2135  2413.830  264.84  0.0218  0.1051
 2136  2414.828  264.99  0.0216  0.1045
 2137  2415.828  265.15  0.0213  0.1025
 2138  2416.828  265.31  0.0211  0.1015
 2139  2417.830  265.46  0.0208  0.1008
 2140  2418.832  265.61  0.0205  0.1000
 2141  2419.834  265.80  0.0201  0.0979
 2142  2420.838  265.95  0.0198  0.0968
 2143  2421.843  266.08  0.0197  0.0944
 2144  2422.848  266.19  0.0197  0.0937
 2145  2446.194  268.27  0.0159  0.0856
 2146  2447.219  268.33  0.0158  0.0845
 2147  2448.244  268.38  0.0150  0.0785
 2148  2449.270  268.47  0.0149  0.0779
 2149  2450.297  268.52  0.0149  0.0772
 2150  2451.325  268.57  0.0149  0.0750
 2151  2452.354  268.70  0.0145  0.0726
 2152  2453.383  268.91  0.0140  0.0709
 2153  2454.414  269.11  0.0137  0.0701
 2154  2455.445  269.25  0.0135  0.0687
 2155  2456.477  269.41  0.0133  0.0673
 2156  2457.510  269.58  0.0128  0.0666
 2157  2458.544  269.72  0.0123  0.0644
 2158  2459.578  269.85  0.0119  0.0636
 2159  2460.614  270.08  0.0115  0.0623
 2160  2461.650  270.29  0.0113  0.0601
 2161  2462.687  270.33  0.0113  0.0606
 2162  2463.725  270.27  0.0116  0.0604
 2163  2464.764  270.22  0.0116  0.0601
 2164  2465.804  270.17  0.0114  0.0592
 2165  2466.844  270.16  0.0115  0.0592
 2166  2467.886  270.15  0.0115  0.0577
 2167  2468.928  270.14  0.0118  0.0577
 2168  2469.971  270.14  0.0119  0.0577
 2169  2471.015  270.15  0.0119  0.0599
 2170  2472.060  270.10  0.0116  0.0593
 2171  2473.106  270.02  0.0111  0.0590
 2172  2474.153  270.13  0.0103  0.0557
 2173  2475.200  270.35  0.0098  0.0540
 2174  2476.249  270.40  0.0095  0.0531
 2175  2477.298  270.31  0.0092  0.0534
 2176  2478.348  270.46  0.0090  0.0524
 2177  2479.399  270.72  0.0086  0.0492
 2178  2480.451  270.85  0.0083  0.0482
 2179  2481.503  270.98  0.0081  0.0470
 2180  2482.557  271.06  0.0084  0.0469
 2181  2483.611  271.18  0.0083  0.0477
 2182  2484.667  271.32  0.0073  0.0437
 2183  2485.723  271.42  0.0073  0.0412
 2184  2486.780  271.53  0.0074  0.0405
 2185  2487.838  271.65  0.0070  0.0400
 2186  2488.896  271.74  0.0065  0.0386
 2187  2489.956  271.82  0.0064  0.0378
 2188  2491.017  271.89  0.0063  0.0375
 2189  2492.078  271.98  0.0061  0.0362
 2190  2493.141  271.88  0.0061  0.0362
 2191  2494.204  271.67  0.0061  0.0373
 2192  2495.268  271.87  0.0057  0.0343
 2193  2496.333  272.21  0.0056  0.0312
 2194  2497.399  272.31  0.0058  0.0291
 2195  2498.465  272.37  0.0056  0.0292
 2196  2499.533  272.43  0.0054  0.0285
 2197  2500.602  272.50  0.0052  0.0284
 2198  2501.671  272.52  0.0050  0.0255
 2199  2502.741  272.52  0.0051  0.0252
 2200  2503.812  272.52  0.0047  0.0256
 2201  2504.884  272.56  0.0044  0.0238
 2202  2505.957  272.63  0.0043  0.0233
 2203  2507.031  272.68  0.0041  0.0231
 2204  2508.106  272.70  0.0042  0.0236
 2205  2509.182  272.72  0.0042  0.0230
 2206  2510.258  272.68  0.0047  0.0233
 2207  2511.335  272.50  0.0045  0.0224
 2208  2512.414  272.49  0.0041  0.0245
 2209  2513.493  272.66  0.0042  0.0221
 2210  2514.573  272.55  0.0044  0.0196
 2211  2515.654  272.53  0.0042  0.0185
 2212  2516.736  272.77  0.0043  0.0209
 2213  2517.819  272.85  0.0055  0.0332
 2214  2518.903  272.87  0.0050  0.0269
 2215  2519.987  272.91  0.0040  0.0221
 2216  2521.073  272.93  0.0041  0.0241
 2217  2522.159  272.93  0.0048  0.0285
 2218  2523.247  272.91  0.0044  0.0248
 2219  2524.335  272.87  0.0041  0.0225
 2220  2525.424  272.70  0.0040  0.0230
 2221  2526.514  272.68  0.0041  0.0239
 2222  2527.605  272.76  0.0042  0.0243
 2223  2528.697  272.62  0.0048  0.0283
 2224  2529.790  272.54  0.0050  0.0270
 2225  2530.883  272.60  0.0049  0.0272
 2226  2531.978  272.60  0.0057  0.0345
 2227  2533.073  272.43  0.0079  0.0685
 2228  2534.170  272.34  0.0066  0.0534
 2229  2535.267  272.27  0.0052  0.0253
 2230  2536.366  272.02  0.0055  0.0272
 2231  2537.465  271.96  0.0064  0.0370
 2232  2538.565  271.99  0.0081  0.0394
 2233  2539.666  271.91  0.0079  0.0367
 2234  2540.768  271.85  0.0060  0.0322
 2235  2541.871  271.72  0.0056  0.0291
 2236  2542.975  271.53  0.0059  0.0263
 2237  2544.080  271.31  0.0057  0.0292
 2238  2545.185  271.09  0.0062  0.0287
 2239  2546.292  270.90  0.0079  0.0461
 2240  2547.399  270.75  0.0097  0.0779
 2241  2548.508  270.75  0.0051  0.0153
 2242  2549.617  270.76  0.0063  0.0205
 2243  2550.728  270.82  0.0089  0.0364
 2244  2551.839  270.86  0.0040  0.0258
 2245  2552.951  270.81  0.0044  0.0305
 2246  2554.064  270.87  0.0054  0.0238
 2247  2555.178  270.97  0.0122  0.0499
 2248  2556.293  270.81  0.0137  0.0569
 2249  2557.409  270.84  0.0127  0.0536
 2250  2558.526  271.37  0.0093  0.0415
 2251  2559.644  271.71  0.0078  0.0348
 2252  2560.763  271.99  0.0062  0.0256
 2253  2561.882  272.33  0.0028  0.0091
 2254  2563.003  272.56  0.0057  0.0317
 2255  2564.125  272.33  0.0081  0.0513
 2256  2565.247  271.96  0.0060  0.0370
 2257  2566.371  271.72  0.0056  0.0181
 2258  2567.495  271.32  0.0089  0.0393
 2259  2568.620  270.84  0.0121  0.0521
 2260  2569.747  270.45  0.0075  0.0529
 2261  2541.899  271.70  0.0057  0.0294
 2262  2542.904  271.55  0.0059  0.0272
 2263  2543.909  271.37  0.0057  0.0286
 2264  2544.916  271.15  0.0060  0.0298
 2265  2545.923  270.95  0.0073  0.0342
 2266  2546.931  270.76  0.0084  0.0599
 2267  2547.939  270.70  0.0051  0.0152
 2268  2548.949  270.81  0.0054  0.0176
 2269  2549.959  270.81  0.0095  0.0626
 2270  2550.970  270.85  0.0088  0.0338
 2271  2551.983  270.85  0.0045  0.0292
 2272  2552.995  270.77  0.0043  0.0307
 2273  2554.009  270.88  0.0053  0.0231
 2274  2555.024  271.00  0.0067  0.0315
 2275  2556.039  270.88  0.0138  0.0570
 2276  2557.055  270.67  0.0137  0.0577
 2277  2558.072  271.12  0.0106  0.0467
 2278  2559.090  271.63  0.0080  0.0360
 2279  2560.109  271.82  0.0075  0.0332
 2280  2561.128  272.08  0.0062  0.0383
 2281  2562.149  272.42  0.0027  0.0111
 2282  2563.170  272.60  0.0064  0.0341
 2283  2564.192  272.30  0.0085  0.0541
 2284  2565.215  271.97  0.0059  0.0374
 2285  2566.238  271.76  0.0056  0.0211
 2286  2567.263  271.43  0.0085  0.0368
 2287  2568.288  270.99  0.0107  0.0464
 2288  2569.315  270.57  0.0083  0.0430
 2289  2570.342  270.26  0.0091  0.0729
 2290  2571.370  270.26  0.0174  0.0769
 2291  2572.398  270.22  0.0191  0.0772
 2292  2573.428  270.12  0.0248  0.0990
 2293  2574.458  270.19  0.0198  0.0821
 2294  2575.490  270.13  0.0176  0.0780
 2295  2576.522  270.02  0.0158  0.0758
 2296  2577.555  270.01  0.0197  0.0969
 2297  2578.589  269.97  0.0265  0.1341
 2298  2579.624  270.26  0.0155  0.0742
 2299  2580.659  270.49  0.0089  0.0347
 2300  2581.696  270.32  0.0164  0.0693
 2301  2582.733  270.69  0.0117  0.0489
 2302  2583.771  271.19  0.0091  0.0678
 2303  2584.810  271.25  0.0086  0.0290
 2304  2585.850  271.57  0.0104  0.0338
 2305  2586.891  272.06  0.0100  0.0510
 2306  2587.932  272.13  0.0115  0.0940
 2307  2588.975  272.04  0.0111  0.0456
 2308  2590.018  272.12  0.0115  0.0489
 2309  2591.062  272.20  0.0133  0.0452
 2310  2592.107  272.52  0.0120  0.0397
 2311  2593.153  272.38  0.0132  0.0503
 2312  2594.200  272.72  0.0105  0.0399
 2313  2595.247  273.28  0.0027  0.0113
 2314  2596.296  272.99  0.0067  0.0245
 2315  2597.345  272.99  0.0059  0.0229
 2316  2598.395  273.03  0.0047  0.0356
 2317  2599.446  272.75  0.0020  0.0084
 2318  2600.498  272.62  0.0088  0.0324
 2319  2601.551  272.91  0.0073  0.0259
 2320  2602.605  273.34  0.0044  0.0331
 2321  2603.659  273.36  0.0062  0.0502
 2322  2604.715  273.09  0.0061  0.0295
 2323  2605.771  272.62  0.0155  0.0636
 2324  2606.828  271.93  0.0238  0.0981
 2325  2607.886  271.70  0.0300  0.1096
 2326  2608.945  272.80  0.0190  0.0536
 2327  2610.005  273.65  0.0010  0.0036
 2328  2611.066  273.72  0.0015  0.0066
 2329  2612.127  273.29  0.0097  0.0333
 2330  2613.190  273.34  0.0086  0.0294
 2331  2614.253  273.68  0.0045  0.0352
 2332  2615.317  273.79  0.0016  0.0112
 2333  2616.383  273.90  0.0015  0.0110
 2334  2617.448  273.64  0.0024  0.0173
 2335  2618.515  273.26  0.0045  0.0175
 2336  2619.583  272.93  0.0132  0.0416
 2337  2620.652  272.78  0.0184  0.0582
 2338  2621.721  271.66  0.0398  0.1119
 2339  2622.792  271.45  0.0374  0.1079
 2340  2623.863  272.34  0.0181  0.0715
 2341  2624.935  272.37  0.0188  0.0919
 2342  2626.009  273.01  0.0125  0.0509
 2343  2627.083  273.52  0.0037  0.0173
 2344  2628.157  272.91  0.0151  0.0447
 2345  2629.233  273.06  0.0110  0.0356
 2346  2630.310  273.62  0.0047  0.0374
 2347  2631.387  273.65  0.0022  0.0165
 2348  2632.466  273.44  0.0024  0.0149
 2349  2633.545  273.45  0.0036  0.0242
 2350  2634.626  273.09  0.0136  0.0557
 2351  2635.707  272.54  0.0233  0.0880
 2352  2636.789  272.22  0.0258  0.0960
 2353  2637.872  271.27  0.0467  0.1368
 2354  2638.956  271.78  0.0414  0.1235
 2355  2640.041  273.25  0.0084  0.0403
 2356  2641.126  273.13  0.0117  0.0379
 2357  2642.213  272.37  0.0254  0.1218
 2358  2643.301  272.71  0.0184  0.0655
 2359  2644.389  272.84  0.0182  0.0584
 2360  2645.479  273.22  0.0098  0.0369
 2361  2646.569  273.67  0.0039  0.0285
 2362  2647.660  273.62  0.0017  0.0091
 2363  2648.752  272.65  0.0214  0.0868
 2364  2649.845  272.58  0.0226  0.0887
 2365  2650.939  272.81  0.0175  0.0769
 2366  2652.034  272.54  0.0230  0.0936
 2367  2653.129  273.39  0.0070  0.0379
 2368  2654.226  273.32  0.0079  0.0418
 2369  2655.324  272.40  0.0217  0.0903
 2370  2656.422  272.30  0.0221  0.0824
 2371  2657.522  272.74  0.0174  0.0563
 2372  2658.622  272.79  0.0173  0.0677
 2373  2659.723  272.26  0.0264  0.1127
 2374  2660.825  272.74  0.0203  0.0666
 2375  2661.928  273.27  0.0094  0.0488
 2376  2663.033  272.52  0.0241  0.1024
 2377  2664.138  272.67  0.0169  0.0735
 2378  2665.243  272.78  0.0143  0.0577
